time,congestió,dens,fluid,molt_dens,molt_fluid,tallat
2020-03-02 22:40:53,0,6,41,2,225,0
2020-03-02 22:45:55,0,7,47,2,216,0
2020-03-02 22:50:53,0,9,31,3,219,0
2020-03-02 22:55:54,0,6,33,4,211,0
2020-03-02 23:00:52,1,7,37,3,207,0
2020-03-02 23:05:51,0,7,41,4,197,0
2020-03-02 23:10:51,0,4,29,2,192,0
2020-03-02 23:15:52,0,5,27,2,194,0
2020-03-02 23:20:51,0,8,26,2,198,0
2020-03-02 23:25:53,1,6,24,2,183,0
2020-03-02 23:30:53,0,2,18,2,183,0
2020-03-02 23:35:52,0,2,19,0,177,0
2020-03-02 23:40:52,0,7,24,3,166,0
2020-03-02 23:45:52,0,3,24,3,174,0
2020-03-02 23:50:52,0,4,24,4,160,0
2020-03-02 23:55:52,1,4,17,2,158,0
2020-03-03 00:00:52,1,6,11,2,151,0
2020-03-03 00:05:52,0,6,14,1,154,0
2020-03-03 00:10:51,0,8,11,2,140,0
2020-03-03 00:15:52,0,5,15,2,145,0
2020-03-03 00:20:52,0,3,11,3,127,0
2020-03-03 00:25:52,1,4,14,0,114,0
2020-03-03 00:30:52,0,5,7,2,113,0
2020-03-03 00:35:52,0,0,10,1,124,0
2020-03-03 00:40:52,0,0,10,0,109,0
2020-03-03 00:45:51,0,3,9,2,104,0
2020-03-03 00:50:52,0,2,10,2,109,0
2020-03-03 00:55:52,0,3,8,4,93,0
2020-03-03 01:00:52,0,0,8,2,93,0
2020-03-03 01:05:52,0,1,4,2,83,0
2020-03-03 01:10:52,0,1,5,3,92,0
2020-03-03 01:15:52,0,1,6,2,79,0
2020-03-03 01:20:52,1,0,8,3,76,0
2020-03-03 01:25:50,2,0,9,2,78,0
2020-03-03 01:30:52,0,2,10,2,71,0
2020-03-03 01:35:52,0,3,6,3,68,0
2020-03-03 01:40:51,1,2,5,2,74,0
2020-03-03 01:45:52,2,2,7,2,61,0
2020-03-03 01:50:51,0,4,8,3,60,0
2020-03-03 01:55:51,0,3,6,2,58,0
2020-03-03 02:00:51,1,1,7,2,59,0
2020-03-03 02:05:51,0,1,17,2,59,0
2020-03-03 02:10:51,0,1,7,2,58,0
2020-03-03 02:15:51,0,1,7,2,62,0
2020-03-03 02:20:51,0,0,6,1,58,0
2020-03-03 02:25:52,0,1,7,0,60,0
2020-03-03 02:30:51,0,3,10,3,56,0
2020-03-03 02:35:52,0,2,3,0,63,0
2020-03-03 02:40:52,1,1,4,0,48,0
2020-03-03 02:45:52,0,3,6,0,53,0
2020-03-03 02:50:52,0,1,9,0,55,0
2020-03-03 02:55:50,0,1,4,2,60,0
2020-03-03 03:00:52,0,2,6,1,54,0
2020-03-03 03:05:53,0,1,6,2,58,0
2020-03-03 03:10:53,1,4,11,2,56,0
2020-03-03 03:15:51,0,2,7,1,53,0
2020-03-03 03:20:51,0,1,5,1,59,0
2020-03-03 03:25:51,0,0,8,3,58,0
2020-03-03 03:30:53,0,1,4,3,53,0
2020-03-03 03:35:51,0,0,6,0,59,0
2020-03-03 03:40:51,1,2,4,2,61,0
2020-03-03 03:45:53,0,2,5,0,59,0
2020-03-03 03:50:53,0,1,7,3,58,0
2020-03-03 03:55:53,0,0,9,0,53,0
2020-03-03 04:00:51,0,4,3,1,49,0
2020-03-03 04:05:53,0,3,8,2,64,0
2020-03-03 04:10:51,0,0,4,2,60,0
2020-03-03 04:15:53,0,0,6,1,67,0
2020-03-03 04:20:51,0,0,7,1,63,0
2020-03-03 04:25:52,0,0,5,1,56,0
2020-03-03 04:30:52,1,1,3,2,57,0
2020-03-03 04:35:52,0,0,5,0,70,0
2020-03-03 04:40:52,0,1,1,0,70,0
2020-03-03 04:45:52,0,2,5,0,82,0
2020-03-03 04:50:52,0,2,11,0,71,0
2020-03-03 04:55:52,0,5,6,0,73,0
2020-03-03 05:00:52,0,6,6,0,75,0
2020-03-03 05:05:52,0,1,11,0,86,0
2020-03-03 05:10:53,0,4,15,0,97,0
2020-03-03 05:15:53,0,1,13,0,106,0
2020-03-03 05:20:53,0,2,21,0,117,0
2020-03-03 05:25:53,0,4,20,0,121,0
2020-03-03 05:30:52,0,1,24,0,125,0
2020-03-03 05:35:51,0,1,22,1,134,0
2020-03-03 05:40:51,0,3,20,0,137,0
2020-03-03 05:45:52,0,1,32,0,142,0
2020-03-03 05:50:51,0,2,21,1,155,0
2020-03-03 05:55:51,0,2,27,0,149,0
2020-03-03 06:00:51,0,2,27,1,153,0
2020-03-03 06:05:52,0,2,40,0,149,0
2020-03-03 06:10:51,0,2,38,2,170,0
2020-03-03 06:15:52,0,4,57,0,164,0
2020-03-03 06:20:52,1,9,52,0,175,0
2020-03-03 06:25:52,0,7,65,1,178,0
2020-03-03 06:30:51,0,11,81,1,165,0
2020-03-03 06:35:52,0,13,98,2,182,0
2020-03-03 06:40:51,1,9,117,3,173,0
2020-03-03 06:45:51,1,11,122,3,177,0
2020-03-03 06:50:50,2,13,147,4,170,0
2020-03-03 06:55:52,1,15,149,3,175,0
2020-03-03 07:00:52,4,23,155,5,162,0
2020-03-03 07:05:52,3,21,183,9,146,0
2020-03-03 07:10:52,5,25,195,6,132,0
2020-03-03 07:15:51,2,30,202,12,117,0
2020-03-03 07:20:52,2,38,202,9,128,0
2020-03-03 07:25:54,7,34,221,12,107,0
2020-03-03 07:30:53,5,37,222,15,107,0
2020-03-03 07:35:50,5,43,244,13,87,0
2020-03-03 07:40:53,6,45,232,21,84,0
2020-03-03 07:45:52,8,48,244,22,70,0
2020-03-03 07:50:52,11,54,258,17,53,0
2020-03-03 07:55:51,10,68,247,22,42,0
2020-03-03 08:00:53,12,62,257,18,45,0
2020-03-03 08:05:51,8,54,278,20,31,0
2020-03-03 08:10:52,6,65,260,29,34,0
2020-03-03 08:15:51,10,66,253,24,44,0
2020-03-03 08:20:51,13,49,255,29,48,0
2020-03-03 08:25:53,12,52,270,25,35,0
2020-03-03 08:30:52,13,50,261,35,36,0
2020-03-03 08:35:52,11,64,250,30,37,0
2020-03-03 08:40:52,16,65,271,21,23,0
2020-03-03 08:45:51,14,65,250,34,29,0
2020-03-03 08:50:51,21,64,255,33,21,0
2020-03-03 08:55:52,17,76,246,31,27,0
2020-03-03 09:00:52,23,59,255,31,27,0
2020-03-03 09:05:52,14,70,243,30,38,0
2020-03-03 09:10:51,16,80,241,29,27,0
2020-03-03 09:15:52,13,80,248,24,28,0
2020-03-03 09:20:52,6,62,270,30,27,0
2020-03-03 09:25:52,7,68,255,30,32,0
2020-03-03 09:30:51,10,65,253,27,37,0
2020-03-03 09:35:52,8,51,267,28,38,0
2020-03-03 09:40:51,10,61,260,17,42,0
2020-03-03 09:45:51,4,69,266,17,36,0
2020-03-03 09:50:51,6,69,272,12,34,0
2020-03-03 09:55:53,7,61,282,6,35,0
2020-03-03 10:00:53,4,57,281,11,40,0
2020-03-03 10:05:51,4,58,265,11,50,0
2020-03-03 10:10:52,7,48,276,13,46,0
2020-03-03 10:15:52,6,40,279,16,48,0
2020-03-03 10:20:52,6,46,272,12,49,0
2020-03-03 10:25:51,4,48,270,17,52,0
2020-03-03 10:30:54,4,56,263,15,52,0
2020-03-03 10:35:53,9,45,278,12,45,0
2020-03-03 10:40:53,4,47,279,12,49,0
2020-03-03 10:45:50,5,55,273,10,43,0
2020-03-03 10:50:54,6,50,257,18,58,0
2020-03-03 10:55:52,3,48,273,19,51,0
2020-03-03 11:00:53,3,41,278,19,52,0
2020-03-03 11:05:53,6,40,274,12,58,0
2020-03-03 11:10:55,1,39,265,16,71,0
2020-03-03 11:15:55,2,40,283,14,51,0
2020-03-03 11:20:54,4,42,284,11,46,0
2020-03-03 11:25:52,5,38,287,11,51,0
2020-03-03 11:30:53,7,41,287,12,47,0
2020-03-03 11:35:52,6,57,280,9,41,0
2020-03-03 11:40:51,3,55,271,15,44,0
2020-03-03 11:45:53,6,44,285,19,35,0
2020-03-03 11:50:53,13,47,276,15,38,0
2020-03-03 11:55:52,8,43,268,28,43,0
2020-03-03 12:00:55,5,55,265,23,46,0
2020-03-03 12:10:52,6,51,270,20,43,0
2020-03-03 12:15:54,6,53,263,21,50,0
2020-03-03 12:30:53,4,51,270,16,44,0
2020-03-03 12:35:51,7,44,275,16,48,0
2020-03-03 12:40:55,6,38,283,16,44,0
2020-03-03 12:45:52,5,42,277,12,51,0
2020-03-03 12:50:52,4,44,271,16,53,0
2020-03-03 12:55:55,8,32,281,19,50,0
2020-03-03 13:00:54,9,46,269,15,52,0
2020-03-03 13:05:52,5,47,282,11,45,0
2020-03-03 13:10:55,5,38,289,13,50,0
2020-03-03 13:15:51,3,43,281,13,53,0
2020-03-03 13:25:54,5,46,279,9,52,0
2020-03-03 13:30:55,1,46,288,8,47,0
2020-03-03 13:35:55,3,45,287,6,52,0
2020-03-03 13:40:54,2,44,286,9,49,0
2020-03-03 13:50:55,3,31,293,14,49,0
2020-03-03 13:55:54,2,32,290,7,60,0
2020-03-03 14:00:52,3,33,290,7,59,0
2020-03-03 14:05:54,1,24,298,7,63,0
2020-03-03 14:10:53,0,30,305,4,54,0
2020-03-03 14:15:55,1,30,291,8,62,0
2020-03-03 14:20:52,2,19,298,9,62,0
2020-03-03 14:25:52,1,34,277,9,72,0
2020-03-03 14:30:54,1,35,274,10,70,0
2020-03-03 14:35:54,3,25,282,10,67,0
2020-03-03 14:40:53,5,30,280,5,66,0
2020-03-03 14:45:55,2,30,273,11,78,0
2020-03-03 14:50:52,6,26,285,10,69,0
2020-03-03 14:55:55,6,21,284,7,73,0
2020-03-03 15:00:55,1,24,280,7,83,0
2020-03-03 15:05:52,2,18,286,2,81,0
2020-03-03 15:10:53,4,21,280,7,77,0
2020-03-03 15:15:53,3,30,280,2,76,0
2020-03-03 15:20:53,1,34,280,3,73,0
2020-03-03 15:25:54,2,28,282,4,75,0
2020-03-03 15:30:55,2,27,280,6,76,0
2020-03-03 15:35:52,1,30,279,7,74,0
2020-03-03 15:40:54,4,32,287,4,64,0
2020-03-03 15:45:51,2,28,290,7,67,0
2020-03-03 15:50:52,2,27,292,8,63,0
2020-03-03 15:55:54,2,20,301,8,60,0
2020-03-03 16:00:51,3,30,285,9,65,0
2020-03-03 16:05:54,2,37,281,7,65,0
2020-03-03 16:10:55,4,34,289,7,58,0
2020-03-03 16:15:50,2,30,288,12,58,0
2020-03-03 16:20:54,3,29,298,7,51,0
2020-03-03 16:25:51,2,36,283,11,58,0
2020-03-03 16:30:53,4,36,293,10,47,0
2020-03-03 16:35:54,5,36,291,11,49,0
2020-03-03 16:40:54,6,48,282,7,48,0
2020-03-03 16:45:53,4,43,288,13,44,0
2020-03-03 16:50:55,3,50,275,9,57,0
2020-03-03 16:55:55,3,46,280,16,51,0
2020-03-03 17:00:54,6,36,291,13,51,0
2020-03-03 17:05:52,9,39,286,8,50,0
2020-03-03 17:10:55,7,46,293,7,41,0
2020-03-03 17:15:55,7,46,291,11,35,0
2020-03-03 17:20:52,7,53,280,11,42,0
2020-03-03 17:25:52,5,49,281,15,40,0
2020-03-03 17:30:53,7,50,286,11,34,0
2020-03-03 17:35:52,6,53,283,16,29,0
2020-03-03 17:40:54,3,61,275,14,35,0
2020-03-03 17:45:51,9,57,268,19,35,0
2020-03-03 17:50:51,10,71,249,18,40,0
2020-03-03 17:55:52,10,60,262,18,38,0
2020-03-03 18:00:52,10,65,262,13,39,0
2020-03-03 18:05:53,8,50,273,22,34,0
2020-03-03 18:10:55,4,72,250,22,39,0
2020-03-03 18:15:55,5,63,262,23,33,0
2020-03-03 18:20:54,4,58,264,26,34,0
2020-03-03 18:25:52,6,60,264,22,37,0
2020-03-03 18:30:52,4,68,258,22,35,0
2020-03-03 18:35:53,5,63,261,20,40,0
2020-03-03 18:40:54,9,73,255,20,37,0
2020-03-03 18:45:55,5,58,265,26,39,0
2020-03-03 18:50:55,4,62,262,22,41,0
2020-03-03 18:55:54,5,63,271,23,31,0
2020-03-03 19:00:55,6,61,271,24,33,0
2020-03-03 19:05:52,8,56,269,17,44,0
2020-03-03 19:10:52,5,57,280,19,34,0
2020-03-03 19:15:54,7,68,258,16,45,0
2020-03-03 19:20:52,8,57,266,18,44,0
2020-03-03 19:25:55,8,52,266,17,48,0
2020-03-03 19:30:54,9,48,265,17,52,0
2020-03-03 19:35:54,10,35,281,14,50,0
2020-03-03 19:40:55,9,49,256,15,59,0
2020-03-03 19:45:52,9,55,250,14,60,0
2020-03-03 19:50:54,9,37,270,15,55,0
2020-03-03 19:55:55,11,44,265,9,56,0
2020-03-03 20:00:55,7,39,247,16,75,0
2020-03-03 20:05:54,6,33,251,16,76,0
2020-03-03 20:10:51,2,32,260,16,73,0
2020-03-03 20:15:55,6,37,254,7,76,0
2020-03-03 20:20:52,2,35,266,12,71,0
2020-03-03 20:25:52,4,38,255,12,79,0
2020-03-03 20:30:55,7,32,250,12,85,2
2020-03-03 20:35:55,9,32,233,13,99,2
2020-03-03 20:40:54,5,29,233,10,106,2
2020-03-03 20:45:54,4,30,249,6,94,2
2020-03-03 20:50:51,4,24,241,7,103,2
2020-03-03 20:55:52,1,25,242,5,110,2
2020-03-03 21:00:53,1,17,243,8,111,2
2020-03-03 21:05:53,0,14,247,12,105,2
2020-03-03 21:10:54,2,22,219,6,129,2
2020-03-03 21:15:54,1,25,220,6,125,2
2020-03-03 21:20:55,2,18,224,8,129,2
2020-03-03 21:25:54,0,15,196,5,144,2
2020-03-03 21:30:51,1,17,180,4,152,2
2020-03-03 21:35:51,1,19,151,5,178,2
2020-03-03 21:40:54,1,15,139,9,186,2
2020-03-03 21:45:52,1,13,145,6,175,2
2020-03-03 21:50:55,0,11,133,9,193,2
2020-03-03 21:55:53,0,10,125,4,201,2
2020-03-03 22:00:54,1,9,106,3,214,2
2020-03-03 22:05:53,0,10,89,5,224,2
2020-03-03 22:10:54,0,7,101,5,218,0
2020-03-03 22:15:54,1,10,88,2,225,0
2020-03-03 22:20:54,0,9,90,3,221,0
2020-03-03 22:25:51,0,3,80,1,222,0
2020-03-03 22:30:55,0,4,75,0,225,0
2020-03-03 22:35:52,0,5,66,2,235,0
2020-03-03 22:40:51,0,8,50,2,233,0
2020-03-03 22:45:55,0,9,43,2,237,0
2020-03-03 22:50:54,0,10,58,3,214,0
2020-03-03 22:55:53,1,9,42,1,216,0
2020-03-03 23:00:51,1,10,44,2,211,0
2020-03-03 23:05:52,0,6,38,2,206,0
2020-03-03 23:10:54,1,1,37,0,211,0
2020-03-03 23:15:50,1,8,30,3,200,0
2020-03-03 23:20:50,1,5,41,6,198,0
2020-03-03 23:25:55,0,9,25,3,191,0
2020-03-03 23:30:54,0,5,32,3,190,0
2020-03-03 23:35:50,0,6,21,3,186,0
2020-03-03 23:40:52,0,4,23,0,182,0
2020-03-03 23:45:55,1,3,28,1,188,0
2020-03-03 23:50:50,1,6,23,3,176,0
2020-03-03 23:55:53,0,1,23,1,185,0
2020-03-04 00:00:52,0,5,14,1,163,0
2020-03-04 00:05:53,0,0,20,0,163,0
2020-03-04 00:10:54,0,2,20,0,160,0
2020-03-04 00:15:54,0,3,19,3,163,0
2020-03-04 00:20:50,0,2,15,1,153,0
2020-03-04 00:25:52,0,3,13,0,161,0
2020-03-04 00:30:50,0,5,6,4,135,0
2020-03-04 00:35:55,0,3,11,1,140,0
2020-03-04 00:40:51,0,4,9,0,123,0
2020-03-04 00:45:53,0,4,5,1,105,0
2020-03-04 00:50:51,0,4,9,2,105,0
2020-03-04 00:55:54,1,1,11,0,102,0
2020-03-04 01:00:54,0,0,8,0,98,0
2020-03-04 01:05:53,0,5,3,0,82,0
2020-03-04 01:10:53,1,1,6,0,84,0
2020-03-04 01:15:53,0,1,6,0,84,0
2020-03-04 01:20:53,1,3,8,1,75,0
2020-03-04 01:25:53,0,1,8,2,84,0
2020-03-04 01:30:52,0,0,5,3,85,0
2020-03-04 01:35:51,0,1,2,1,76,0
2020-03-04 01:40:54,0,2,6,0,65,0
2020-03-04 01:45:54,0,2,4,5,65,0
2020-03-04 01:50:54,0,1,8,3,63,0
2020-03-04 01:55:51,0,3,6,1,65,0
2020-03-04 02:00:55,0,4,3,1,67,0
2020-03-04 02:05:51,0,3,4,1,60,0
2020-03-04 02:10:50,0,0,8,0,55,0
2020-03-04 02:15:53,0,2,5,0,54,0
2020-03-04 02:20:55,0,2,4,0,58,0
2020-03-04 02:25:53,1,1,6,2,61,0
2020-03-04 02:30:53,0,1,7,1,59,0
2020-03-04 02:35:51,0,2,6,0,52,0
2020-03-04 02:40:52,0,3,4,1,53,0
2020-03-04 02:45:54,0,3,3,1,56,0
2020-03-04 02:50:54,0,5,6,0,63,0
2020-03-04 02:55:50,0,2,2,0,44,0
2020-03-04 03:00:52,0,2,4,0,46,0
2020-03-04 03:05:51,0,4,3,0,52,0
2020-03-04 03:10:53,0,0,2,1,54,0
2020-03-04 03:15:52,0,0,5,0,53,0
2020-03-04 03:20:53,0,1,4,2,58,0
2020-03-04 03:25:52,0,1,4,2,61,0
2020-03-04 03:30:49,0,4,0,3,64,0
2020-03-04 03:35:53,0,1,4,4,48,0
2020-03-04 03:40:53,0,4,2,1,51,0
2020-03-04 03:45:51,0,1,3,0,58,0
2020-03-04 03:50:53,0,1,5,2,59,0
2020-03-04 03:55:54,0,1,3,1,53,0
2020-03-04 04:00:53,0,2,4,0,57,0
2020-03-04 04:05:52,0,4,5,1,55,0
2020-03-04 04:10:52,0,1,7,2,58,0
2020-03-04 04:15:54,0,1,2,1,60,0
2020-03-04 04:20:54,0,2,6,0,54,0
2020-03-04 04:25:55,0,2,8,0,62,0
2020-03-04 04:30:51,0,3,5,0,69,0
2020-03-04 04:35:53,0,1,5,2,64,0
2020-03-04 04:40:54,0,2,5,2,61,0
2020-03-04 04:45:51,0,1,6,2,73,0
2020-03-04 04:50:52,0,1,7,0,76,0
2020-03-04 04:55:51,0,0,4,2,72,0
2020-03-04 05:00:53,0,0,3,3,74,0
2020-03-04 05:05:52,0,2,6,3,77,0
2020-03-04 05:10:51,0,2,13,3,90,0
2020-03-04 05:15:52,0,1,11,0,92,0
2020-03-04 05:20:52,0,1,11,0,107,0
2020-03-04 05:25:55,0,0,16,2,109,0
2020-03-04 05:30:50,0,1,18,2,114,0
2020-03-04 05:35:53,1,3,22,2,129,0
2020-03-04 05:40:50,0,1,17,3,128,0
2020-03-04 05:45:54,0,1,26,2,134,0
2020-03-04 05:50:52,1,4,24,2,143,0
2020-03-04 05:55:54,0,3,18,4,145,0
2020-03-04 06:00:52,0,2,26,2,152,0
2020-03-04 06:05:54,1,0,35,3,158,0
2020-03-04 06:10:55,1,3,51,2,162,0
2020-03-04 06:15:53,1,5,64,0,173,0
2020-03-04 06:25:51,0,4,81,5,172,0
2020-03-04 06:30:54,0,8,105,4,170,0
2020-03-04 06:35:54,0,8,104,2,171,0
2020-03-04 06:40:51,0,11,113,2,169,0
2020-03-04 06:45:51,0,19,118,1,172,0
2020-03-04 06:50:54,1,18,139,4,163,0
2020-03-04 06:55:53,0,18,141,5,170,0
2020-03-04 07:00:55,0,21,159,5,154,0
2020-03-04 07:05:54,3,27,176,7,147,0
2020-03-04 07:10:54,4,25,180,5,143,0
2020-03-04 07:15:54,2,29,203,9,126,0
2020-03-04 07:20:51,1,33,205,13,125,0
2020-03-04 07:25:53,5,36,214,7,116,0
2020-03-04 07:30:54,3,35,223,16,102,0
2020-03-04 07:35:52,6,45,225,10,97,0
2020-03-04 07:40:52,6,57,220,17,86,0
2020-03-04 07:45:51,7,51,245,23,63,0
2020-03-04 07:50:55,6,60,238,24,62,0
2020-03-04 07:55:55,7,73,248,24,39,0
2020-03-04 08:00:54,8,72,243,28,43,0
2020-03-04 08:05:55,11,59,259,27,36,0
2020-03-04 08:10:53,11,65,255,28,34,0
2020-03-04 08:15:50,12,65,257,22,36,0
2020-03-04 08:20:54,9,65,253,31,32,0
2020-03-04 08:25:52,10,73,253,25,30,0
2020-03-04 08:30:53,6,66,249,27,45,0
2020-03-04 08:35:53,14,59,244,22,45,0
2020-03-04 08:40:55,12,75,242,27,33,0
2020-03-04 08:45:55,17,57,260,29,31,0
2020-03-04 08:50:52,17,64,263,26,24,0
2020-03-04 08:55:53,20,67,248,27,33,0
2020-03-04 09:00:53,14,74,246,25,35,0
2020-03-04 09:05:53,11,72,252,27,34,0
2020-03-04 09:10:54,12,69,253,26,35,0
2020-03-04 09:15:53,13,66,259,25,29,0
2020-03-04 09:20:51,8,60,261,24,42,0
2020-03-04 09:25:53,8,67,255,16,41,0
2020-03-04 09:30:55,10,61,255,15,44,0
2020-03-04 09:35:55,4,54,270,18,36,0
2020-03-04 09:40:52,6,50,275,15,39,0
2020-03-04 09:45:54,5,48,281,18,38,0
2020-03-04 09:50:55,6,47,285,13,38,0
2020-03-04 09:55:51,3,53,277,15,44,0
2020-03-04 10:00:55,4,59,266,15,48,0
2020-03-04 10:05:54,4,50,276,8,51,0
2020-03-04 10:10:54,3,49,264,11,61,0
2020-03-04 10:15:52,5,56,264,13,54,0
2020-03-04 10:20:51,6,55,262,10,52,0
2020-03-04 10:25:53,7,40,282,15,42,0
2020-03-04 10:30:50,12,41,281,9,44,0
2020-03-04 10:35:55,12,46,276,7,48,0
2020-03-04 10:40:52,7,45,263,14,58,0
2020-03-04 10:45:54,10,58,259,11,51,0
2020-03-04 10:50:53,9,52,258,13,60,0
2020-03-04 10:55:53,7,45,282,11,47,0
2020-03-04 11:00:54,7,44,272,10,53,0
2020-03-04 11:05:52,5,46,267,15,50,0
2020-03-04 11:10:53,10,51,258,11,58,0
2020-03-04 11:15:51,8,49,261,15,54,0
2020-03-04 11:20:52,8,43,264,16,57,0
2020-03-04 11:25:52,5,56,267,15,45,0
2020-03-04 11:30:54,8,54,269,10,47,0
2020-03-04 11:35:51,12,51,275,9,44,0
2020-03-04 11:40:55,9,60,264,16,37,0
2020-03-04 11:45:50,10,56,265,15,42,0
2020-03-04 11:50:54,9,54,279,15,36,0
2020-03-04 11:55:54,6,58,277,13,39,0
2020-03-04 12:00:53,5,54,275,15,43,0
2020-03-04 12:05:55,6,52,280,13,43,0
2020-03-04 12:10:54,4,64,260,15,50,0
2020-03-04 12:15:52,5,59,260,19,47,0
2020-03-04 12:20:53,6,68,259,13,44,0
2020-03-04 12:25:54,3,54,276,19,38,0
2020-03-04 12:30:53,5,56,274,15,40,0
2020-03-04 12:35:55,2,61,273,15,36,0
2020-03-04 12:40:50,7,61,263,13,44,0
2020-03-04 12:45:53,10,51,273,16,42,0
2020-03-04 12:50:54,7,56,271,15,41,0
2020-03-04 12:55:52,6,48,274,16,47,0
2020-03-04 13:00:54,5,52,274,11,44,0
2020-03-04 13:05:55,6,52,266,13,51,0
2020-03-04 13:10:55,5,44,280,18,43,0
2020-03-04 13:15:55,8,46,277,17,42,0
2020-03-04 13:20:54,2,59,272,14,45,0
2020-03-04 13:25:52,2,47,287,8,46,0
2020-03-04 13:30:52,3,43,278,8,60,0
2020-03-04 13:35:53,3,35,290,14,50,0
2020-03-04 13:40:54,4,43,276,14,52,0
2020-03-04 13:45:52,8,34,288,12,50,0
2020-03-04 13:50:54,6,32,293,9,53,0
2020-03-04 13:55:55,8,28,294,11,53,0
2020-03-04 14:00:55,7,32,289,10,52,0
2020-03-04 14:05:55,5,36,279,3,67,0
2020-03-04 14:10:54,5,28,289,8,59,0
2020-03-04 14:15:51,4,38,285,7,57,0
2020-03-04 14:20:52,5,34,288,6,61,0
2020-03-04 14:25:54,7,33,281,9,60,0
2020-03-04 14:30:53,4,36,266,7,78,0
2020-03-04 14:35:55,6,26,277,4,75,0
2020-03-04 14:40:54,6,28,278,6,71,0
2020-03-04 14:45:54,3,32,273,12,70,0
2020-03-04 14:50:53,3,33,272,7,77,0
2020-03-04 14:55:53,5,29,271,9,75,0
2020-03-04 15:00:52,2,28,267,13,73,0
2020-03-04 15:05:54,5,36,271,4,72,0
2020-03-04 15:10:51,5,40,266,6,74,0
2020-03-04 15:15:55,4,42,268,7,71,0
2020-03-04 15:20:55,2,35,283,11,62,0
2020-03-04 15:25:54,4,32,276,11,72,0
2020-03-04 15:30:53,2,42,269,7,73,0
2020-03-04 15:35:56,3,42,281,6,61,0
2020-03-04 15:40:50,6,32,282,14,59,0
2020-03-04 15:45:54,2,33,279,12,67,0
2020-03-04 15:50:52,3,32,291,9,58,0
2020-03-04 15:55:55,3,34,285,9,63,0
2020-03-04 16:00:52,3,28,280,14,68,0
2020-03-04 16:05:54,4,29,288,13,59,0
2020-03-04 16:10:55,4,28,306,7,51,0
2020-03-04 16:15:50,2,30,291,12,60,0
2020-03-04 16:20:54,3,35,291,10,55,0
2020-03-04 16:25:52,3,37,288,14,54,0
2020-03-04 16:30:54,3,41,289,9,53,0
2020-03-04 16:35:53,4,40,287,9,54,0
2020-03-04 16:40:52,4,35,288,16,50,0
2020-03-04 16:45:55,4,45,293,12,39,0
2020-03-04 16:50:54,5,55,286,9,38,0
2020-03-04 16:55:56,6,40,276,11,60,0
2020-03-04 17:00:55,6,34,288,16,50,0
2020-03-04 17:05:52,6,50,282,13,43,0
2020-03-04 17:10:54,11,47,279,11,45,0
2020-03-04 17:15:52,10,64,276,9,37,0
2020-03-04 17:20:53,7,63,278,17,32,0
2020-03-04 17:25:52,8,60,270,19,37,0
2020-03-04 17:30:54,9,60,275,16,34,0
2020-03-04 17:35:54,7,60,274,16,37,0
2020-03-04 17:40:55,5,51,283,23,33,0
2020-03-04 17:45:55,11,60,279,18,27,0
2020-03-04 17:50:54,9,60,272,18,35,0
2020-03-04 17:55:54,7,59,272,19,37,0
2020-03-04 18:00:53,4,57,279,23,33,0
2020-03-04 18:05:51,8,58,273,16,40,0
2020-03-04 18:10:55,6,69,260,19,40,0
2020-03-04 18:15:54,6,63,269,22,35,0
2020-03-04 18:20:54,8,72,266,22,28,0
2020-03-04 18:25:56,5,70,260,30,29,0
2020-03-04 18:30:54,9,71,258,25,30,0
2020-03-04 18:35:53,8,53,264,30,34,0
2020-03-04 18:40:52,10,65,264,25,30,0
2020-03-04 18:45:54,7,62,271,20,36,0
2020-03-04 18:50:51,8,67,265,19,30,0
2020-03-04 18:55:51,11,51,275,23,32,0
2020-03-04 19:00:52,7,62,270,24,29,0
2020-03-04 19:05:54,6,59,275,22,33,0
2020-03-04 19:10:53,4,54,277,19,40,0
2020-03-04 19:15:55,1,64,283,20,26,0
2020-03-04 19:20:52,5,61,273,18,38,0
2020-03-04 19:25:54,5,46,290,21,33,0
2020-03-04 19:30:55,3,44,285,23,40,0
2020-03-04 19:35:53,6,50,271,21,46,0
2020-03-04 19:40:55,6,49,260,23,54,0
2020-03-04 19:45:52,4,42,277,20,49,0
2020-03-04 19:50:55,5,43,276,19,47,0
2020-03-04 19:55:55,3,48,276,16,51,0
2020-03-04 20:00:54,6,36,284,11,55,0
2020-03-04 20:05:54,2,33,279,11,65,2
2020-03-04 20:10:55,4,35,265,10,76,2
2020-03-04 20:15:51,5,38,260,14,71,2
2020-03-04 20:20:52,5,34,261,8,77,2
2020-03-04 20:25:54,3,28,281,9,69,2
2020-03-04 20:30:51,3,30,265,10,84,2
2020-03-04 20:35:55,5,18,267,12,84,2
2020-03-04 20:40:55,5,20,255,13,95,2
2020-03-04 20:45:54,4,27,266,6,84,2
2020-03-04 20:50:55,2,20,269,5,92,2
2020-03-04 20:55:53,2,23,244,3,117,2
2020-03-04 21:00:54,1,18,251,5,108,2
2020-03-04 21:05:54,1,19,242,7,114,2
2020-03-04 21:10:51,2,14,237,7,122,2
2020-03-04 21:15:55,2,20,234,3,127,2
2020-03-04 21:20:52,0,26,228,2,125,2
2020-03-04 21:25:54,0,16,227,7,124,2
2020-03-04 21:30:53,3,11,203,8,148,2
2020-03-04 21:35:53,4,14,165,4,180,2
